timestamp,cnt
0,912.8553236404127
10,866.3888707144393
20,975.1260449905319
30,899.5546775571148
40,983.3940840578817
50,680.4339253992634
60,1115.6763268949353
70,1187.8298483808137
80,1104.4818513027628
90,925.3456280782407
100,1087.9565455476898
110,882.1405339232324
120,1024.330108671481
130,994.8418214696894
140,931.7699596275243
150,1265.2405566576424
160,1366.4826222578606
170,1185.7827747842907
180,1332.6693253445849
190,1409.7674600013006
200,1267.574211160684
210,1783.665156668359
220,1272.202048859777
230,1257.0408676391207
240,1379.2095598936921
250,1171.8671754066456
260,1149.3559693170757
270,1449.7624524019584
280,1168.0324650487646
290,1381.209739568135
300,1386.7607299833485
310,1178.527072747993
320,1259.421643778118
330,1419.9496776859987
340,1167.3884113978481
350,830.5676778160109
360,1397.5379429772647
370,1441.2660630463545
380,1471.7446315108386
390,1246.5179880334658
400,1400.4045687789862
410,1535.6124342479861
420,1221.8098324479013
430,1641.097200609386
440,1616.6085135843987
450,1618.071515405081
460,1434.6950238128456
470,1088.906980635499
480,1796.505364694497
490,1355.5339531116192
500,1314.0314002362786
510,1201.9738770334857
520,1138.8699848621486
530,832.8912393801875
540,1529.6889434175405
550,1062.2990728330735
560,1377.9538733178636
570,1799.6219057550907
580,1296.445850259193
590,1383.8103915484592
600,1420.0098159429683
610,1531.369432522935
620,927.7962573745567
630,1368.110804938094
640,1371.3039245057898
650,1574.1606236801977
660,1591.4222455742529
670,1343.1903342726798
680,1511.6583042256798
690,1526.6360038495918
700,1473.0164189712418
710,1307.159124637089
720,1522.7090675850877
730,1590.6497759854062
740,875.8330556586484
750,1510.2492977545896
760,1079.9402324809057
770,1320.2561376657127
780,1675.8890493699598
790,1180.8852909000052
800,1057.351537144314
810,1417.1906938992174
820,1080.0745596502272
830,990.1526161322752
840,1377.0637805339925
850,1023.4694574309019
860,1229.698222464115
870,1142.280481803499
880,1327.1338399635504
890,1252.703719815875
900,1305.9067286424602
910,1112.4721971487102
920,991.4838079721966
930,889.142118411857
940,811.2024466731702
950,1106.045868777336
960,1044.3880450626684
970,1135.1139243175423
980,852.155151417694
990,1329.3020033783685
1000,1055.2869743837944
1010,999.2426525750134
1020,813.9954913179222
1030,937.0695689687652
1040,957.4879898202453
1050,936.5465821632536
1060,764.3999776626031
1070,557.9337666627667
1080,917.1959550811956
1090,936.7767724669058
1100,726.3159005121324
1110,955.8579753337442
1120,554.969111104026
1130,1213.1813225415553
1140,903.7621153723475
1150,900.3273373329072
1160,489.83574136792447
1170,1038.3217834834286
1180,846.0238887389152
1190,896.1574265102561
1200,1012.8124834649126
1210,963.0804652463474
1220,946.5378984763653
1230,717.2383372071733
1240,909.0057589724424
1250,412.4610107212755
1260,828.8137830289368
1270,694.3881084305922
1280,534.3322816117274
1290,613.7270230134177
1300,603.2947488026485
1310,887.3297888938705
1320,918.4704445113015
1330,706.1412122025047
1340,617.8562908221527
1350,553.9059251234485
1360,751.2506424824787
1370,560.5887722984767
1380,935.0343854498428
1390,335.4901318070587
1400,710.1204999829574
1410,560.5521633242713
1420,388.7358705872314
1430,556.2041716028178
1440,694.8481667057392
1450,200.12409074506257
1460,548.8067535886157
1470,843.7041736808496
1480,901.7633975425478
1490,837.9273407324724
1500,494.800594085953
1510,380.2022893243996
1520,765.0312894995658
1530,961.8098323513366
1540,780.3043098434624
1550,259.3277680014247
1560,581.6518408907859
1570,761.9653733480291
1580,346.0261858691343
1590,652.3093708908104
1600,455.7657256382371
1610,159.16600712211556
1620,808.3957143017592
1630,468.6204845082027
1640,616.623494860122
1650,584.5782255733823
1660,841.9300306915948
1670,333.57295438088846
1680,350.83843714118046
1690,783.1955157837558
1700,863.483742420141
1710,756.1362684137955
1720,627.8224537924996
1730,837.8452562545524
1740,631.6294411744034
1750,832.8646220934946
1760,653.650939282013
1770,593.2083019409811
1780,1115.242295033332
1790,1004.5277702592443
1800,787.0246672999937
1810,821.0315103736946
1820,907.2945227333859
1830,999.1708059194589
1840,847.470109800009
1850,1013.8054998260649
1860,706.6038858126112
1870,694.129468408254
1880,982.1785589655158
1890,1202.1123437758795
1900,764.3725354457589
1910,899.476193521225
1920,648.6964051033998
1930,689.8465084215416
1940,868.9549263486193
1950,969.7785693427471
1960,930.1544066344109
1970,906.4044378466099
1980,743.7767076299318
1990,918.0823235492079
2000,899.623970056909
2010,1212.6050292090958
2020,980.4245035292727
2030,1254.6122495477555
2040,955.8945911254286
2050,1041.4042388956361
2060,1006.8396182584783
2070,1422.8243417408642
2080,1257.8376665764006
2090,1285.3013613881642
2100,1020.0820186854481
2110,1231.253084598589
2120,1098.916365973612
2130,1054.199002661041
2140,1153.7397437032091
2150,1337.3402203755772
2160,1333.270317872653
2170,1247.7934503291754
2180,1133.5880860879465
