timestamp,cnt
0,1359.3275102231255
10,895.9319638527896
20,1287.9235096899574
30,733.8772983048755
40,1168.3286367173846
50,932.0547560201063
60,934.0431949049838
70,841.2323606303728
80,858.299910225732
90,710.0994658680429
100,926.4465551747744
110,822.4393499222924
120,955.5672865895375
130,1114.1394072890193
140,761.8218906549981
150,587.5531423130844
160,934.1525927560504
170,811.9415485580898
180,863.8623920671126
190,1037.5303153278844
200,1040.0802926368622
210,1093.359000319428
220,1221.6469488574635
230,687.0701900795941
240,1394.8785768416524
250,1365.5267415367293
260,818.5318606069418
270,1308.8450736483544
280,1137.049283317939
290,1048.2349360075402
300,1009.6360969943615
310,771.6237909698926
320,1011.0082243807544
330,815.8902412490518
340,799.8787777700276
350,1314.7570528932972
360,1121.4476069923858
370,995.0594414971749
380,896.3744456847282
390,1062.878085360722
400,1003.986211084785
410,1522.6518047598577
420,1289.5233884477057
430,1123.940010242341
440,979.1282011982355
450,1352.6085143447408
460,607.0963218213899
470,735.5111475722167
480,745.2139700829654
490,955.4305327137057
500,849.7662673958299
510,803.9034475583037
520,1024.7834692368783
530,1550.2942051495588
540,883.9648149048636
550,1241.1418782207868
560,1120.4628060606792
570,756.4182728243511
580,1050.8809379408833
590,879.3905780539335
600,1157.4970394669813
610,1332.3719003993847
620,1336.500759077864
630,1365.2381829234582
640,1193.887461538629
650,1641.415244284776
660,802.3542648112708
670,909.8032782815051
680,1653.9121786240842
690,1277.2049535586139
700,1083.4796708994363
710,769.9127521883963
720,631.7921332045329
730,726.4970360940481
740,1019.2557130298243
750,1102.3980366158485
760,1054.9314763565949
770,835.6394904287149
780,1067.25764929842
790,1320.206367837744
800,1202.2814377426587
810,877.1342086771022
820,972.8443728263654
830,908.6264129593519
840,1085.233273215745
850,669.5519986646594
860,991.8325651669047
870,657.8589612595895
880,744.720977389985
890,1139.026910597322
900,1261.0531024964107
910,1162.2545239034362
920,958.469978601514
930,1410.3210957059416
940,1030.32155212825
950,1026.034392205015
960,726.548238475227
970,862.309127194057
980,1129.934323152069
990,934.0522373928027
1000,1022.2736477366146
1010,1195.1204591131489
1020,1057.5109686085084
1030,1508.0871716612974
1040,984.803963329582
1050,1117.3019640235395
1060,770.0936604169428
1070,1198.8651649234646
1080,1161.170422169671
1090,1249.4991272810125
1100,955.8174044419005
1110,1059.3802318060514
1120,1078.6877915310924
1130,871.9077884506752
1140,1326.7132487309507
1150,1165.8290258285306
1160,1284.6501631082688
1170,1197.9951026549243
1180,1210.9733297811936
1190,570.6583033366496
1200,945.5325930204813
1210,1153.5182013369636
1220,984.2930911223622
1230,1046.7230905209296
1240,759.3412672323485
1250,980.2162799032011
1260,1043.8480259076252
1270,963.014135747748
1280,600.9426715374499
1290,1155.6419387595733
1300,1451.6752803196955
1310,802.0217780584599
1320,1123.7891569798799
1330,992.3848689970879
1340,733.5731395949774
1350,1104.5828724496673
1360,1193.5033898863219
1370,994.1656310951657
1380,1270.6343641507679
1390,1336.2947075307488
1400,1157.47936851265
