timestamp,cnt
0,850.9560228961477
10,847.9762319279711
20,895.5246594008851
30,789.345824521046
40,1229.1624042715644
50,450.0737076001917
60,1162.8855673832911
70,979.5511139552727
80,988.2149810168543
90,1054.9746021481312
100,1214.4030364769321
110,645.1075698644119
120,875.0054474980421
130,969.3344052215283
140,1068.1814237374533
150,1205.1287113574122
160,1172.2801715697426
170,1024.3886021930418
180,923.9059743858608
190,1314.7448074076467
200,1389.1087453033974
210,738.6598457988802
220,836.5480469094791
230,722.5835460324129
240,989.0644511199386
250,1315.9581384130481
260,727.3633552541504
270,1087.6195000973962
280,780.9541516538663
290,1101.7827948401127
300,498.97395364260456
310,709.9785628023777
320,758.8290894842395
330,1183.6541740035566
340,1098.0314548697588
350,836.3301877247717
360,969.2710019663039
370,861.0493013785549
380,923.4947551209666
390,895.9745598903124
400,889.4901377309388
410,1201.5660313311546
420,850.9617978933271
430,985.6633750504182
440,1047.9282010123095
450,1147.1716714021372
460,686.4656543476758
470,775.0708431190565
480,1019.0112334612554
490,1112.996069778516
500,1305.198014760383
510,1128.9438016944212
520,746.8692152115259
530,1017.2580231959063
540,1174.6397261505576
550,1221.945077059547
560,1092.1440327839732
570,1062.5111631613734
580,1030.0958645193373
590,747.9854003902644
600,909.9827932304472
610,806.2849266468694
620,944.3081377236283
630,1048.1869758460293
640,1196.7607713028929
650,1012.4949495997512
660,726.5727727814525
670,849.2410857550999
680,890.4984950868774
690,1109.8748055113838
700,955.0349277625578
710,1110.1210709002778
720,843.8827993389308
730,873.0529728255885
740,918.9800543939169
750,944.3021819406512
760,1106.6021085967457
770,1494.0064095509008
780,639.7849488486377
790,1116.2902408974905
800,1311.4154725152766
810,876.6419847549973
820,1196.136984185944
830,1032.3380001397588
840,1043.8928228474565
850,1093.961849084673
860,1317.591504065643
870,1165.8292478596745
880,812.5332807368018
890,751.2798997241975
900,1318.6980967462387
910,1143.5525602740088
920,1087.3686694517298
930,1179.0105988730272
940,1063.4503428480843
950,1103.5218881488504
960,659.8769521248088
970,1187.7869870644017
980,1007.7985585166499
990,902.6891294235003
1000,726.7972165483848
1010,983.4710308133391
1020,1160.0050145084713
1030,642.4818272965229
1040,1094.4951339676506
1050,750.2324744655084
1060,1095.435181914575
1070,1184.4506847022567
1080,948.4445809535803
1090,939.1035572167651
1100,882.6429131583246
1110,906.370119948362
1120,1215.3633755878284
1130,1264.4958249760452
1140,1121.577878410819
1150,1240.8206344761286
1160,822.8838364286158
1170,941.5770647239556
1180,696.5566109395764
1190,1072.516430349809
1200,1086.5864738859445
1210,1169.3534582370912
1220,827.4091588696039
1230,1534.3591520680507
1240,712.5198085132337
1250,832.5366990900142
1260,789.578121015423
1270,420.88700813998395
1280,453.4838441543404
1290,1158.863219271836
1300,859.8323283617683
1310,701.6853448840368
1320,1207.1873727261168
1330,767.3083344738255
1340,956.438326916392
1350,1102.0395108769455
1360,1001.4521697664057
1370,1055.6883097404673
1380,1138.254235392608
1390,1103.471020759097
1400,781.0072883456962
1410,961.3733399175444
1420,877.4991528836882
1430,1211.4471066940891
1440,1260.8539328642971
1450,984.6545850282266
1460,970.0033543080306
1470,1432.5833414057856
1480,883.6106675800252
1490,883.4935883878427
1500,1106.096526296003
1510,1201.8945119745754
1520,823.3651982264951
1530,848.9412473197858
1540,855.3769132050448
1550,1323.1983708556418
1560,895.951166201049
1570,985.556294638021
1580,1242.259702472424
1590,725.9702222113625
1600,1158.1586046131288
1610,1350.8030464592298
1620,1272.7022957180197
1630,1225.2498342748702
1640,1010.4661003913458
1650,1302.728443107173
1660,928.0486293237929
1670,1204.1578576166646
1680,656.2696440603911
1690,1180.1522244142593
1700,989.8649168833841
1710,875.5466492215312
1720,1152.7324814963795
1730,1068.215282503878
1740,930.8035597237938
1750,1016.479666519856
1760,905.0204839059687
1770,884.8857981721214
1780,773.0294343093725
1790,733.3854887582977
1800,1392.31164736049
1810,665.9870015413591
1820,1037.1146073305679
1830,1039.0640833081359
1840,1193.5696199749127
1850,1078.8659180511888
1860,1166.4598160136968
1870,1027.3673555762477
1880,873.0927792277921
1890,1042.5545252626894
1900,1210.305820959512
1910,753.4087631635954
1920,1088.0891427207496
1930,1047.1719915248582
1940,1130.581139584894
1950,981.0100950817266
1960,657.8764797139354
1970,1549.0808272631937
1980,923.1904222922077
1990,1094.0583122755113
2000,1155.5643759948832
2010,903.6573446613717
2020,1224.3776109183673
2030,943.1687815709771
2040,1047.1746876912075
2050,731.6464113238628
2060,1293.71235908027
2070,913.2681984072498
2080,1173.1522956403442
2090,1007.1331715539361
2100,594.0163702476939
2110,920.8552627930527
2120,1094.8483968597234
2130,1121.2975473227864
2140,1432.8257485828203
2150,1252.6386494328267
2160,1573.2782389503047
2170,1050.6887629166765
2180,1209.757650100513
2190,934.5971111556524
2200,838.6077181969903
2210,809.2559371212237
2220,826.3687593488343
2230,1073.0572002258773
2240,962.3019599731062
2250,968.6741135948738
2260,1274.6572350092838
2270,1126.8714667532638
2280,967.033685735894
2290,1281.5558871512603
2300,886.0694046830351
2310,990.610287512435
2320,1101.154340736055
2330,1379.7032836890644
2340,1174.462942895587
2350,902.9578017643088
2360,922.0782627551063
2370,1278.0566442688344
2380,956.8573143652579
2390,1405.4049059362953
2400,1134.200663784561
