timestamp,cnt
0,1095.8301716918018
10,1396.8365074443755
20,700.7469931003138
30,837.9636369001862
40,1033.0318949484692
50,885.8403017465453
60,969.6068028828464
70,981.9539035871408
80,980.5557711243516
90,1061.2647335016393
100,887.170699250781
110,840.0259905191187
120,1052.4223770582544
130,682.7891739583471
140,1173.5214281702483
150,1172.2412761837566
160,1092.032351620651
170,1058.6209163814376
180,1269.551333141851
190,563.9172681023086
200,944.0956894141879
210,886.5736001257904
220,765.9847132314643
230,1046.1843858805353
240,1207.736197901989
250,891.3565688569867
260,1727.311560575313
270,1113.4271835121958
280,901.7269439059926
290,991.1692164951762
300,790.1162152018792
310,939.940289398318
320,1061.0345094824952
330,1065.6934330764373
340,799.769993307537
350,563.6543267129457
360,1285.8759735236133
370,1003.1462835518121
380,768.6624674836484
390,865.8039446653955
400,1209.0815491553983
410,933.0973606309391
420,886.1380309659486
430,953.1817301941212
440,1413.4407826548581
450,990.1872536807036
460,1268.572782594771
470,866.4636254748741
480,1020.7896855406354
490,646.0340646774843
500,701.2150833842079
510,1039.5218997601085
520,852.3877237509462
530,994.2285755265524
540,913.3913459029806
550,1285.6869158783302
560,1420.7388632227967
570,778.874798446418
580,728.1664540897061
590,957.2099409235215
600,1230.3870044973955
610,1024.7120361686598
620,858.2059836922544
630,1019.4765158004893
640,762.353916585824
650,929.675552552827
660,985.9804412452648
670,1314.1204866506273
680,1265.5835346259062
690,615.5048169051665
700,923.4506361728185
710,1116.3507367220561
720,1239.5591069766185
730,994.9015378129815
740,996.398934138199
750,687.0223826312305
760,891.2755306456792
770,1037.398338181061
780,547.644661855864
790,911.4578871506492
800,857.5845376037366
810,718.3873573896972
820,1331.090042152615
830,1498.161127394219
840,1082.4253435023286
850,954.9679223391221
860,985.1918235644822
870,724.1540580280866
880,1119.849633947267
890,934.2820211066219
900,881.3144689691203
910,1496.7876260342175
920,934.0069081759201
930,874.1291719145988
940,698.1986085539166
950,944.3412772111428
960,864.057037089046
970,1295.4542641983178
980,1020.892142227247
990,1099.9876347566708
1000,1044.950881335935
1010,921.8986141679836
1020,939.0359480350781
1030,1103.7673304054144
1040,970.8915242620083
1050,1028.0814662562225
1060,847.4286615118333
1070,1101.1208314097921
1080,1257.250498362455
1090,743.2651376815028
1100,1120.764461886175
1110,1041.8726852729865
1120,956.6437342384675
1130,1119.0239786667196
1140,838.521997570549
1150,732.2909837286575
1160,1019.6906815262121
1170,1071.5292967878167
1180,1282.056111524219
1190,1051.3916693458636
1200,893.1019768016795
1210,972.949990156611
1220,1047.8765097709747
1230,899.821389377808
1240,1522.8012816755909
1250,765.881025094257
1260,913.6202117323352
1270,980.6187932988287
1280,704.6356316603062
1290,968.5354192465254
1300,912.3008393743798
1310,1534.5044522281394
1320,1152.1129169197864
1330,607.088346228792
1340,1039.3525844231349
1350,1006.6001810054543
1360,811.8257827184397
1370,453.4972377821034
1380,872.8618932090515
1390,1173.5270343853858
1400,615.6909055930448
1410,1216.6380906410782
1420,903.4558941286301
1430,1092.4822571275295
1440,869.6393825750243
1450,1428.2125129822934
1460,1435.1101862089395
1470,848.6389246062579
1480,1025.7870953124452
1490,1269.5881012351074
1500,816.1562278831393
1510,1073.5602793572002
1520,999.9163553008237
1530,583.46456137449
1540,949.5766537437953
1550,629.6216297493961
1560,886.3494732212862
1570,1052.7456244906377
1580,882.0276158389173
1590,939.146163859729
1600,1002.1375208131947
1610,1021.6559783110499
1620,899.0665993522665
1630,1349.5109609873302
1640,898.041778623967
1650,936.4599446086391
1660,1315.1333116286546
1670,703.3578733022923
1680,1133.5305650740738
1690,1070.2920234886958
1700,940.7764638863142
1710,783.7643056187912
1720,1209.1361869888422
1730,841.482502424586
1740,954.2137107321627
1750,1258.816041098611
1760,1546.1459966436555
1770,656.587227971281
1780,850.3753296206107
1790,932.5315540599557
1800,810.3067107507823
1810,1207.0003331804166
1820,908.0013838624712
1830,1021.5615930946446
1840,1047.9326630365617
1850,1432.0273234841904
1860,810.071408344798
1870,959.9239071162931
1880,1103.1667761550561
1890,930.0061479592158
1900,492.6344101597515
1910,972.0320346843346
1920,1065.6400397831894
1930,880.1685339891694
1940,1159.969289778454
1950,1119.8591187822637
1960,731.8506224360628
1970,1036.3434645835223
1980,943.8492099533321
1990,608.1354717867105
2000,828.3392230320205
2010,888.1447625294829
2020,934.15965659036
2030,1163.7333703214608
2040,1314.4781572135994
2050,810.8589872252959
2060,1189.7222088755789
2070,1166.468837502794
2080,957.4190500355253
2090,1122.013647515124
2100,1601.7779678996217
2110,711.0092589026224
2120,875.5820032413709
2130,1032.5883560461175
2140,669.9082193592926
2150,946.9527007825633
2160,975.9222011628472
2170,1137.5843827727326
2180,1188.6757921002245
2190,1160.6177337720646
2200,1043.37185960092
2210,1147.1586157209529
2220,1164.9115896541362
2230,697.5792558049673
2240,1161.1394917462437
2250,966.3065519364953
2260,819.70505990866
2270,785.1261254206679
2280,1101.6827812743709
2290,789.0055428845158
2300,827.2887049386602
2310,1117.3370023169532
2320,1055.7097847061689
2330,868.5479497179056
2340,1453.112968602553
2350,784.430455424302
2360,1077.8075455097276
2370,622.9039155409099
2380,1270.872520175355
2390,1012.4969646856664
2400,1194.3453231841659
2410,900.4189897462581
2420,874.9599475038285
2430,918.6780134060349
