timestamp,cnt
0,822.4541639987983
10,793.391500151937
20,1067.2699261673831
30,604.0291091507912
40,877.1020982649588
50,1017.4217687624099
60,1167.8589913802068
70,1256.4673845324185
80,725.5212698675352
90,965.8544388671894
100,965.1687140438282
110,929.8021864167977
120,1227.7123225209737
130,1054.7102006207542
140,1157.483407803773
150,1249.881240487616
160,1518.091081317733
170,1215.3446449219546
180,1147.9794899966635
190,1083.4506354021992
200,1306.990289173208
210,1193.9720353997354
220,1069.2953164290188
230,1408.5132487543656
240,1362.0010588300374
250,1769.6943495035334
260,1442.0727463820426
270,1564.097196471239
280,1328.053260697934
290,1829.6104552992974
300,1273.2190360611542
310,1432.8766385593776
320,1022.8029399378902
330,1392.9833983382573
340,1346.212102886559
350,1209.1699503230225
360,1720.7841626324432
370,1536.3350932039289
380,1677.5748336405181
390,1278.4878933009022
400,1129.710890651597
410,1331.7593886390114
420,1337.4776113916646
430,1392.250263969656
440,1342.388623718255
450,1418.8862905795152
460,1557.3281162813587
470,1336.189405402356
480,1416.1859462161137
490,1423.2217077759635
500,1373.4520389589368
510,1675.208358034562
520,1253.1953405850154
530,1059.1422494420183
540,1313.8654451141115
550,1519.2508133090737
560,1444.7981469625502
570,1214.6961544836681
580,1784.5271076082388
590,774.8968272797531
600,1427.02518164837
610,1076.184905557076
620,1506.9193380051374
630,1489.2708578785237
640,1511.5415279539422
650,1617.9138254679222
660,1245.012216992775
670,1256.615696200862
680,1623.4932661797106
690,461.75897970118046
700,1244.124704457271
710,1259.9228810368782
720,1589.8650369312766
730,885.0167150769425
740,1223.506319679937
750,1196.994955096734
760,1335.5155870250258
770,1274.57795160419
780,945.3736617963259
790,1533.2873876402127
800,1261.9395937298355
810,1226.3576213532308
820,1019.8326531096818
830,1598.1393475732095
840,1237.5356229121587
850,1130.1373004975726
860,1424.1501603128088
870,992.9716766003371
880,955.5212071480094
890,1030.2996781529994
900,1180.1423208791448
910,1484.457340854129
920,901.5854690999521
930,1405.9005321156997
940,1406.3101305285797
950,994.5288416912956
960,1089.6739063393513
970,1004.8107909417
980,910.7966964258638
990,908.4069371705143
1000,456.7477420174361
1010,1117.0845875509299
1020,1006.7597304591137
1030,943.355551893815
1040,1416.8480472504236
1050,1029.4485262382113
1060,1059.5687100959146
1070,951.515363607096
1080,1142.235416521689
1090,1024.6759107846447
1100,931.8220528696417
1110,805.836230976633
1120,789.1570791796793
1130,1325.4008283473381
1140,1005.4625099422791
1150,731.5553474658659
1160,810.4841303806418
1170,589.0420361224756
1180,1017.5170650617232
1190,627.6068869698771
1200,681.0612512854907
1210,1189.7355176641336
1220,677.4585918297729
1230,901.5737773565256
1240,1069.4117405757997
1250,793.3175291892778
1260,578.2636954175348
1270,695.3385904384347
1280,597.2833749274798
1290,685.7022099491821
1300,879.1714035663971
1310,950.028998582917
1320,744.8525156061004
1330,890.539203311763
1340,1072.476210007455
1350,794.4354573228168
1360,647.6931707947444
1370,782.4072827433916
1380,974.0573278637605
1390,675.602501734329
1400,333.47643378564686
1410,872.9672829592787
1420,773.8945286538737
1430,509.2927606521697
1440,760.1992533064463
1450,713.2823194267392
1460,961.3333138631332
1470,242.65382164746427
1480,600.8548106244808
1490,214.8089679523069
1500,599.1974209276694
1510,767.6843319326833
1520,907.4221669448447
1530,604.7488573176145
1540,669.610131975087
1550,777.957251837001
1560,422.123996005008
1570,776.47795441112
1580,705.5441853224206
1590,859.1280474226612
1600,842.4192843046387
1610,572.1824904696452
1620,858.4764441739444
1630,586.6923376996942
1640,506.4595370850567
1650,637.3545752488916
1660,669.1794259762199
1670,896.337515451102
1680,764.400177868428
1690,820.4322330704886
1700,967.7565142470439
1710,874.2289555957436
1720,766.9820183555466
1730,254.0101534817597
1740,1065.1052629773349
1750,414.16653497368895
1760,576.2816639949717
1770,575.4384386549607
1780,1067.7567866199793
1790,741.360854122906
1800,678.0678607376269
1810,1199.7385649602056
1820,849.9706853733284
1830,1091.298853296501
1840,1155.9782552302922
1850,793.659854364688
1860,1140.5034363392765
1870,546.180581532307
1880,847.4002207388044
1890,551.5543446104061
1900,965.4599726505774
1910,975.2403408776772
1920,972.2412573640804
1930,951.2787094920457
1940,891.7422786331908
1950,838.1863695032096
1960,858.5157737830635
1970,306.3588182439247
1980,1349.2315407503904
1990,849.7470458005947
2000,1070.0068072200822
2010,1060.4426602100807
2020,1086.1635422589698
2030,1440.553686341576
2040,935.7646709398757
2050,1209.4342046926486
2060,1172.4993221053364
2070,1200.1110262632392
2080,1157.5769348289925
2090,1043.9055066337564
2100,530.4381427969165
2110,1233.314933594919
2120,939.1240707563184
2130,1330.7121058031612
2140,1045.4270942764203
2150,1397.4546583400656
2160,1276.3159935322772
2170,1411.6588716890983
2180,1503.7827983120965
2190,1267.3791383599255
2200,1401.636144412277
2210,1643.225559347554
2220,1258.447481398775
2230,1435.452011135169
2240,1315.0653343989575
2250,1317.8935350566044
2260,1122.8541773280972
2270,1532.150627642604
